record_id,type,sub_type,listPrice,price_tier,price_per_sqft,sqft,lot_sqft,lot_size_tier,beds,baths,baths_full,garage,stories,bed_bath_config,year_built,property_age,property_era,is_new_construction,listing_description,listing_text_word_count,listing_text_richness,data_source,scrape_date,dataset_version
fd1d319102a0ac,Single Family,,259900.0,Mid-Market ($250-350K),201.94,1287.0,6490.0,Standard (3K-10.9K sqft / <0.25ac),3,1,1,2,1,3BR / 1BA,1922,104,Historic (100+ yrs),0,"At [Redacted Address], timeless character and thoughtful updates come together in a way that feels both rare and inviting. Nestled in the charming Union Park neighborhood of Des Moines, this fully renovated 3 bedroom, 1 bathroom home blends historic charm with the updates today's buyers are looking for. The inviting four-season porch offers the perfect place to begin your morning with coffee or unwind at the end of the day. Inside, rich [Redacted Person]-style woodwork, gorgeous original trim, functional windows, and freshly refinished hardwood floors tell the story of a home lovingly preserved. The spacious living room opens into a large dining area made for gathering, while the updated kitchen brings modern convenience with custom cabinetry, stone countertops, and stainless steel appliances. Three nicely sized bedrooms and a beautifully renovated full bath with excellent storage complete the interior. Outside, you'll find a large oversized 2-car garage with alley access. Just a short walk to Union Park and minutes from Downtown Des Moines, shopping, dining, and more, [Redacted Address] is your opportunity to own a thoughtfully restored piece of Des Moines history.",181,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
93da7ecac53471,Single Family,,40000.0,Entry (<$100K),21.7,1843.0,6098.0,Standard (3K-10.9K sqft / <0.25ac),3,2,1,1,2,3BR / 2BA,1871,155,Historic (100+ yrs),0,"Lots of square footage in this 3 bedroom, 2 bath home with detached garage. Needs some love and TLC but could be a great home for someone that is handy!",30,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
1cefb0d2d45445,Single Family,,429900.0,Upper-Mid ($350-500K),156.21,2752.0,12197.0,Large (0.25-1 acre),4,4,3,,2,4BR / 4BA,1999,27,Established (26-50 yrs),0,"The front entry has been recently enhanced with stone for exceptional curb appeal. Step inside to a grand entry featuring high ceilings, hardwood floors, and abundant natural light. The bright kitchen offers a breakfast bar overlooking the dining area, with sliders leading to a 12*12 screened porch and attached 12*10 deck-perfect for relaxing or entertaining. A French door opens to a versatile den off the living room. Beautiful oak trim runs throughout the home. The upper level features three bedrooms, including a spacious primary suite with a large double vanity bathroom and walk-in closet. The expansive walk-out lower level offers a generous rec room, full bathroom, and access to the patio. An oversized two-car garage includes a dedicated shop area for added functionality. This home reflects true pride of ownership with thoughtful updates and excellent care throughout.",137,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
5c671b79f60199,Single Family,,217000.0,Mid-Entry ($150-250K),184.52,1176.0,8712.0,Standard (3K-10.9K sqft / <0.25ac),4,2,1,2,,4BR / 2BA,,,Unknown,0,"Welcome home to this 4-bedroom, 2-bath split foyer located in the charming [Redacted Person] neighborhood. This well-maintained home features updated flooring and major appliances throughout, blending modern style with the comfort of home. Enjoy the spacious backyard, perfect for outdoor gatherings, kids' play, or simply relaxing. With plenty of living space and a layout ideal for both everyday living and entertaining, this home is a perfect fit for families looking to settle into a nurturing neighborhood.",76,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
257a235d6eb36c,Multi-Family,,174999.0,Mid-Entry ($150-250K),,,5663.0,Standard (3K-10.9K sqft / <0.25ac),5,2,2,,,5BR / 2BA,1895,131,Historic (100+ yrs),0,"Investment opportunity in Dunkerton! Turnkey duplex with tenants in place, tenant-paid utilities, and immediate cash flow. An ideal hands-off investment opportunity! Unit 1 lower level- 2 beds 1 bath, spacious layout at 1980 square feet, laundry in unit, 1 stall attached garage, bonus additional kitchen area. Leased in a long-term lease for $1,000 until March 2036. Unit 2- 3 beds, 1 bath, functional layout at 1500 square feet, entry foyer space, vaulted ceilings, laundry room, leased for $900 until September 30 2026. Both units offer spacious floor plans, in-unit laundry, and are rented out ready to start your cash flow! Tenants are responsible for all utilities, gas is on shared meter and is split. Lower unit takes care of snow removal on sidewalk and mowing. True hands-off investment opportunity with stable tenants! Snag this opportunity before it's gone.",138,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
daf6413b278d3a,Single Family,,299900.0,Mid-Market ($250-350K),106.73,2810.0,11631.0,Large (0.25-1 acre),4,3,3,2,1,4BR / 3BA,2007,19,Modern (11-25 yrs),0,"Welcome to this 4 bedroom, 3 bath ranch home located next to Eagle Heights school. This home features a dedicated main floor laundry room, 3 main level bedrooms 2 with large walk in closets, a living room open to the kitchen with a breakfast bar, dining area that leads onto the large back deck, and a primary bedroom that is separated by floor plan from the two guest bedrooms. The finished basement is a full walk-out daylight basement with a fourth bedroom that also has a large walk in closet, generous sized family room, and large storage and utility area. The oversized and deep 2 car garage is attached. This home is a must see!",115,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
3fdf46ed7bcbf0,Townhome,townhouse,275000.0,Mid-Market ($250-350K),172.74,1592.0,2657.0,"Compact (<3,000 sqft)",2,2,1,2,1,2BR / 2BA,1994,32,Established (26-50 yrs),0,"Discover a rare opportunity in Mallard Creek: this stand-alone ranch townhome offers privacy and easy living! The home has been meticulously maintained, offering nearly 1,600 square feet on the main level, 2 bedrooms, 2 bathrooms, an attached two-car garage, convenient first-floor laundry, and a well-appointed kitchen with new countertops. Enter the comfortable family room complete with a fireplace. Attached is a bright and inviting sunroom, perfect for enjoying your morning coffee or winding down after dinner. The interior was just professionally painted, giving it a fresh, move-in-ready feel, plus radon mitigation system is already installed! [Redacted Person], the unfinished basement offers an additional 1,400 square feet with a craft room, office or non- conforming bedroom. The rest of the space is clean and ready for finishing. Whether you're looking for extra storage or envision adding another bedroom /family room, and bathroom. If you're looking for low-maintenance living without sacrificing space, this home truly stands out. [Redacted Contact] appointment now! *All appliances stay*",162,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
e2d72522fe8fa3,Townhome,townhouse,209000.0,Mid-Entry ($150-250K),205.3,1018.0,6098.0,Standard (3K-10.9K sqft / <0.25ac),2,2,2,1,,2BR / 2BA,2010,16,Modern (11-25 yrs),0,"This townhouse was built in 2010 and is located blocks away from Unity School on hard surface. The home has 2 bedrooms, 2 full bathrooms including one off the master bedroom, main floor laundry and located off the attached one stall garage. Upon entry of the home you will see a layout that is open concept living room to a large modern kitchen and nice light from the windows. The home is move in ready with kitchen appliances included. There is a back door to a good size concrete patio that has a secluded private feel, nice for outdoor enjoyment and entertaining. [Redacted Contact] listing agent...",106,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
e3d11a00256a5a,Single Family,,448500.0,Upper-Mid ($350-500K),252.53,1776.0,86684.0,Acreage (1-5 acres),3,2,1,,2,3BR / 2BA,1915,111,Historic (100+ yrs),0,"Set on nearly 2 acres of open space and country charm, this 3-bedroom, 1-bath home offers the perfect blend of comfort, functionality, and room to grow. Inside, you'll find a full basement providing ample storage and potential for additional living space, along with a walk-up attic ready to be finished or used for even more storage. Enjoy quiet mornings and relaxing evenings on the screened porch, overlooking your expansive property. An additional wood-burning heat source adds warmth and efficiency, giving you flexible heating options throughout the seasons. The standout feature is the impressive 42 x 90 insulated and heated shed-ideal for hobbies, a workshop, equipment storage, or even a home-based business. With space like this, the possibilities are endless. If you've been looking for a property that offers both comfort and versatility with room to spread out, this one is worth a look!",143,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
b09e0442465273,Single Family,,275000.0,Mid-Market ($250-350K),166.06,1656.0,19166.0,Large (0.25-1 acre),3,3,1,2,2,3BR / 3BA,1960,66,Mature (51-100 yrs),0,"Mid-Century charm meets modern comfort in this split-level gem near the edge of town-just minutes from the town square. Step through double doors into a dramatic entry with chic mod lighting. A spacious family room sits to one side, while stairs lead to the main level. The sun-filled living room features a picture window and classic brick fireplace, flowing into a dining area with slider to the back patio-perfect for entertaining. The kitchen offers oak cabinetry, a backyard view, and a second exterior door for easy access. Upstairs, enjoy an upgraded full bath, a generous Owner's Suite with walk-in closet and vintage-tiled 3/4 bath, plus two large bedrooms with ample closets. The lower level includes a cozy family room, laundry with stool and sink hookup, and a mudroom connecting to the garage and second patio. Outside, relax under the pergola and awning or enjoy the spacious yard for gardening and play. Two-car attached garage and all appliances stay-move right in and start living! Comfortable and efficient boiler heat. Information obtained from owner and pub[Redacted License].",175,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
84e6a34e0320ae,Single Family,,369900.0,Upper-Mid ($350-500K),260.13,1422.0,9801.0,Standard (3K-10.9K sqft / <0.25ac),4,3,2,2,1,4BR / 3BA,2004,22,Modern (11-25 yrs),0,"Absolutely stunning 4 bedroom 2.5 bath home on Des Moines' southeast side. Open floor plan with family room and fireplace, separate dining room and spacious kitchen with access to a two car attached garage. Slider opens to a spacious rear yard and deck for relaxing/entertaining or whatever use the new owners desire. Follow the stairs to a finished lower level with a built in bar. Large space for a theater room, an extra living room/pool table or just for entertaining or relaxing at home. All this located on a cul de sac with easy access to Hwy 65/ Army Post Rd or to Hwy 5. Location also allows easy commute to downtown where one can enjoy sports/theater/recreation or anything else that life in Des Moines has to offer.",128,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
19565304417ab1,Single Family,,219900.0,Mid-Entry ($150-250K),112.31,1958.0,5663.0,Standard (3K-10.9K sqft / <0.25ac),3,3,2,,1,3BR / 3BA,1996,30,Established (26-50 yrs),0,"Sellers called this home for over 25 years but it's time to downsize. Conveniently located on newly paved [Redacted Person], this home checks a lot of boxes! The living room flows to the kitchen dining room combination easily with sliding doors leading to a deck for outdoor enjoyment. The main floor is also home to the primary en suite and walk in closet, along with the 2nd bedroom with a another full bath steps away. The lower level is home to a large family room, large bedroom, 1/2 bath that is stubbed for a shower, storage room, and space at the landing for an office or exercise space. Heating and cooling via efficient heat pump. Sellers are now offering a $7500.00 flooring allowance with an acceptable offer!! Check out this great home in a fantastic location soon!",137,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
bded5b2ac9efc2,Single Family,,345000.0,Mid-Market ($250-350K),172.41,2001.0,12632.0,Large (0.25-1 acre),3,3,2,2,2,3BR / 3BA,2006,20,Modern (11-25 yrs),0,"Here is your chance to own a spacious home at a great value! With over 2,000 finished square feet, opportunities like this don't come around often. As you step inside, you're welcomed by tall ceilings and a beautiful staircase. Just beyond the entry, you'll find a large kitchen with ample cabinet and countertop space, a pantry, and a seating bar that works perfectly for everyday living or entertaining. The kitchen opens directly to the dining area and a spacious living room featuring a gas fireplace. The main level also includes a convenient half bath and an additional flex room that works well as a formal dining area, home office, or playroom. Upstairs, you'll find all of the bedrooms, along with a laundry room and two full bathrooms. Each bedroom offers generous space, including a guest room with a double closet. The primary suite features vaulted ceilings, a private bathroom, and a large walk in closet. The unfinished basement gives the next owner a great opportunity to add equity and finish the space to fit their needs. Step outside to a large deck overlooking a fully fenced backyard, offering plenty of room to relax, entertain, or play. If you're looking for size, functionality, and value all in one home, this is an opportunity you won't want to miss!",217,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
d953eabf5a1f03,Single Family,,99900.0,Entry (<$100K),106.73,936.0,,Unknown,2,1,1,2,1,2BR / 1BA,,,Unknown,0,,0,No Description,Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
2c5d5380bfb315,Single Family,,110000.0,Affordable ($100-150K),137.5,800.0,4182.0,Standard (3K-10.9K sqft / <0.25ac),3,1,1,1,,3BR / 1BA,1900,126,Historic (100+ yrs),0,[Redacted Contact] a member of the LLC,7,Minimal (<30 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
6268f65e4502b2,Single Family,,449900.0,Upper-Mid ($350-500K),308.36,1459.0,12110.0,Large (0.25-1 acre),4,3,2,3,1,4BR / 3BA,2017,9,Near New (3-10 yrs),0,"Welcome to this beautifully maintained home situated on a prime corner lot! The expansive patio creates the perfect outdoor retreat for entertaining or unwinding. It's ideally located across from a pond and just moments from schools, the library, and the bike trail. The owners have had the home pre-inspected, and the report is available to review. Schedule your private showing today! All information obtained from [Redacted Contact].",67,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
e6bf42a14e4711,Single Family,,259900.0,Mid-Market ($250-350K),139.73,1860.0,7405.0,Standard (3K-10.9K sqft / <0.25ac),3,2,2,,2,3BR / 2BA,1900,126,Historic (100+ yrs),0,"Fully renovated from top to bottom in 2023-2025-this home is truly move-in ready! Step inside to an open, easy-flow layout connecting the living room, kitchen, & formal dining area - perfect for everyday living or hosting. The living room is filled with natural light from southern exposure & even features a tucked-away, lighted under-the-stairs dog nook. The kitchen has a clean, modern feel with quartz countertops, brushed-gold hardware, a center island with seating and storage, gas range, French-door refrigerator, & a walk-in pantry. Main-level living with a primary bedroom offering his-and-her closets, plus convenient first-floor laundry. A beautiful hand-built open staircase with iron spindles leads to the upper level, where two generously sized bedrooms & second full bathroom await. The upper level is wired for zoned heating and cooling. Heated & cooled mudroom/drop zone area between the house & garage. You'll also notice the unique & fun lighting fixtures throughout that add a little personality to the home. Crisp white trim, solid interior doors, & durable LVP flooring throughout. Large, partially insulated 2-car attached garage with plenty of storage, including above the garage. Major updates include a new roof, siding, windows, gutters, soffit & fascia, porch, HVAC, water heater, plumbing, & electrical (upgraded 200-amp)",204,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
5d125cc2048c54,Single Family,,175000.0,Mid-Entry ($150-250K),92.01,1902.0,10890.0,Large (0.25-1 acre),3,1,1,2,,3BR / 1BA,1887,139,Historic (100+ yrs),0,"Charming 2-story home full of character and opportunity! This property features a generously sized kitchen, perfect for cooking, gathering, and everyday living. The main level offers a large bathroom and laundry room. A large dining and living room round out the main floor. Upstairs, you'll find three spacious bedrooms with ample closet space and a functional 1/2 bath. Outside, enjoy a private yard-ideal for relaxing, gardening, or entertaining. The detached two-stall garage provides excellent storage and convenient off-street parking. With its classic charm, this home is a fantastic opportunity for homeowners or investors alike. Schedule your showing today!",98,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
46900d2e63ffc0,Single Family,,600000.0,Premium ($500-750K),241.35,2486.0,,Unknown,5,3,3,3,,5BR / 3BA,2021,5,Near New (3-10 yrs),0,"A BOLD RED DOOR SETS THE TONE THE MOMENT YOU ARRIVE, HINTING THAT THIS CUSTOM-BUILT HOME IS ANYTHING BUT ORDINARY. Inside, 12' soaring ceilings, wide-open living spaces, and floor-to-ceiling stone accents create a warm, modern backdrop for everyday living. The gourmet kitchen pairs a large Cambrai island with elegant cabinetry and a seamless flow to the dining area and great room. The primary suite offers patio access, a deep walk-in closet, dual vanities, & a spa-inspired bath with tiled shower and jetted tub. 4 additional bedrooms provide comfortable space for guests & office area, while the expansive rear patio-with fire feature, open views, & room to gather-extends the home's living area outdoors. Radiant in-floor heat throughout, heated garage, Lutrone lighting, and full irrigation system. Thoughtful design, quality finishes, and effortless function come together in a home built to stand out in a desirable neighborhood. Experience the craftsmanship and comfort this home delivers.",152,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
3be7545e226206,Single Family,,165000.0,Mid-Entry ($150-250K),133.93,1232.0,13504.0,Large (0.25-1 acre),2,2,2,1,,2BR / 2BA,1954,72,Mature (51-100 yrs),0,"Recently updated ranch home located on Ottumwa's desirable north side in the Elmdale area, just minutes from Indian Hills Community College. This home features a spacious living room with a fireplace, an eat-in kitchen, and two full bathrooms. The layout includes two bedrooms plus an additional room that works well as a home office, nursery, or potential third bedroom. Recent improvements include a brand-new roof (complete tear-off) and new central air installed in fall 2025. Step outside to enjoy new decks and a large private backyard, perfect for relaxing or entertaining. The home also includes an attached garage and is located in a quiet, established neighborhood Casa estilo ranch recientemente actualizada ubicada en el [Redacted Person], en el area de Elmdale, a solo minutos de Indian Hills Community College. La casa cuenta con una amplia [Redacted Person] con chimenea, una cocina con [Redacted Person] comedor y dos banos completos. [Redacted Person] incluye dos dormitorios mas una habitacion adicional que funciona bien como oficina en casa, cuarto para bebe o posible tercer dormitorio. Las mejoras recientes incluyen un techo completamente nuevo (reemplazo total) y aire acondicionado central nuevo instalado en el otono de 2025. Salga al exterior y disfrute de nuevas terrazas y un amplio patio trasero privado, perfecto para relajarse o para reuniones. La casa tambien incluye un garaje adjunto y esta ubicada en un vecindario tranquilo y establecido.",229,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
8936477f672d94,Single Family,,425000.0,Upper-Mid ($350-500K),296.79,1432.0,,Unknown,3,2,2,2,,3BR / 2BA,1967,59,Mature (51-100 yrs),1,"STUNNING INTERIOR REMODEL and beautifully finished acreage on 2 acres and on pavement! You will be blown away by this remodeled 3 bed, 2 bath acreage with a new, thoughtful layout. The home features a brand new luxury kitchen featuring quartz countertops, [Redacted Person] cabinets, stone backsplash and stainless steel appliances. Brand new luxury vinyl flooring throughout, main floor laundry, updated bathrooms, and fresh paint. The master bedroom has the perfect new en suite bathroom! Enjoy the outdoors from either of your new composite decks with scenic views, along with the added bonus of a converted outbuilding and attached 2 car garage, plus newly graded yard space. Bonus features include brand new septic, well house, water heater, water softener, basement waterproofing and sump pump for peace of mind for years to come! Conveniently located just 6 miles south of Jefferson Iowa, the 2025 National MainStreet Community of the Year! You are close to the Raccoon Valley Bike Trail and have easy commute access to many towns, or work from home with fiber internet! [Redacted Contact] a tour!",177,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
ce43742bde67fe,Single Family,,330000.0,Mid-Market ($250-350K),153.06,2156.0,6856.0,Standard (3K-10.9K sqft / <0.25ac),4,3,1,3,2,4BR / 3BA,2014,12,Modern (11-25 yrs),0,"Check out this spacious 4 bedroom home in Glynn Village. Enjoy low maintenance living with lawn care and snow removal included, access to the clubhouse, swimming pool, and playground. Located one block from Centennial Park, this home features a large kitchen with updated stainless steel appliances (newer stove and microwave), a generous pantry, and a convenient mudroom off the kitchen. The kitchen opens to the dining area, where a patio door leads to the deck-ideal for indoor-outdoor living. The living room offers a gas fireplace and large windows that provide abundant natural light. The large front porch is a great place to relax and take in sunset views. Upstairs are 4 bedrooms, laundry with newer washer and dryer. The primary suite includes walk-in closet, en-suite bath with a walk-in shower and dual vanity. The hall bathroom features a full tub and dual vanity. The lower level includes a three-car garage and utility room with a new furnace. ACHOSA home warranty included for peace of mind!",165,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
d644e3c1453ec0,Single Family,,207000.0,Mid-Entry ($150-250K),252.44,820.0,14331.0,Large (0.25-1 acre),3,2,1,2,2,3BR / 2BA,1972,54,Mature (51-100 yrs),0,24 hour sale,3,Minimal (<30 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
491616de5eb704,Townhome,townhouse,210000.0,Mid-Entry ($150-250K),155.44,1351.0,,Unknown,3,3,2,2,2,3BR / 3BA,2005,21,Modern (11-25 yrs),0,"Fabulous end unit townhome in a prime West Des Moines location in the Waukee school district. This 3 bedroom, 3 bath home shines with updates throughout. New paint, new gorgeous LVP flooring on the main level, new kitchen countertops, new appliances, new hardware, new bathroom countertops and mirrors. Enjoy a spacious open layout, attached 2-car garage, fireplace, 2nd floor laundry and plenty of natural light. Pet friendly and rental friendly community make this a great opportunity for owners or investors alike. Conveniently located near shopping, dining, and trails this move-in-ready home is a must see!",95,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
393cbc31fbac72,Single Family,,180000.0,Mid-Entry ($150-250K),86.12,2090.0,13939.0,Large (0.25-1 acre),3,2,,2,,3BR / 2BA,1952,74,Mature (51-100 yrs),1,"Beautiful 3~bedroom, 2~bath home with awesome curb appeal and thoughtful updates throughout. This property features a brand new roof and water heater installed in 2025, along with a newer A\C and furnace for added peace of mind. The home offers seamless permanent siding and an oversized 2~car garage, providing plenty of space for vehicles and storage. Enjoy outdoor living on the large cement patios in both the front and back of the home, perfect for relaxing or entertaining. Move~in ready and well cared for, this home blends comfort, functionality, and lasting value..",92,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
f4b5e7a2a6ed3e,Single Family,,192500.0,Mid-Entry ($150-250K),163.14,1180.0,7667.0,Standard (3K-10.9K sqft / <0.25ac),2,1,1,,2,2BR / 1BA,1912,114,Historic (100+ yrs),1,"Check out this beautifully updated home in the historic River Bend neighborhood!! This move in ready home has a brand new furnace, air conditioner, and water heater along with new siding on the exterior for your peace of mind. Inside you will love the elegant design along with new flooring, paint, cabinets, countertops, and appliances. There is a conveniently located laundry room right off the kitchen and a bonus area off the living room. Upstairs you will find two large bedrooms each with a walk in closet and a updated bathroom. This home is move in ready with a nice size yard and easy access downtown and close to plenty of parks!!",112,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
3d5a455ffc1bdb,Condo,condo,629000.0,Premium ($500-750K),314.5,2000.0,5178.0,Standard (3K-10.9K sqft / <0.25ac),3,3,2,2,2,3BR / 3BA,1998,28,Established (26-50 yrs),0,"The living is easy at the Landings. Sit back and enjoy the lake life in this free-standing home just steps from beautiful blue West Lake Okoboji. The best part? The HOA takes care of all of the work for you! There is even an Association beach, hoist space, pool and clubhouse. Whether looking for a vacation getaway or a permanent residence, this home fits the bill! Your new favorite place will be the 4 season porch. Move in and make this home your own today!",85,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
1cbc8cfcdd13e0,Condo,condo,155000.0,Mid-Entry ($150-250K),180.65,858.0,,Unknown,2,1,1,,,2BR / 1BA,2005,21,Modern (11-25 yrs),0,"Beautifully cared-for 2-bedroom, 1-bath east-side condo offering comfort, convenience, and low-maintenance living. The owner upgraded the main living areas with white oak luxury vinyl plank flooring and added brand-new carpet in the bedrooms. Ground-level access and a covered walk-out patio make everyday living easy. Located near walking trails, the bus line, [Redacted Person], and less than 15 minutes from the University of Iowa campus and hospital. The HOA covers exterior maintenance - meaning no mowing grass and no shoveling snow - giving you more time to enjoy life and less time worrying about upkeep. Includes a 1-car detached garage and ample off-street parking. A great opportunity to stop renting and start building equity!",113,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
9d2b345f9d6c25,Single Family,,319900.0,Mid-Market ($250-350K),144.42,2215.0,8712.0,Standard (3K-10.9K sqft / <0.25ac),4,3,1,,2,4BR / 3BA,1902,124,Historic (100+ yrs),0,"Step into a piece of history with this charming 1902 home offering timeless character blended with thoughtful updates. Situated on a corner lot, this grand 4-bedroom residence showcases stunning original details including wide woodwork, working pocket doors, two decorative fireplaces, a curved open staircase, beveled leaded glass windows, & a cozy window seat nook. The main level features a welcoming formal entry, elegant parlor, & formal dining room with detailed hardwood floors throughout. A second butler's staircase connects the upper level directly to the kitchen, adding both charm & functionality. Upstairs you'll find a unique sliding French door at the top of the stairs & four generously sized bedrooms. Enjoy outdoor living on the wraparound porch, 3-season back porch, or patio-perfect for relaxing or entertaining. Spacious three car garage. Major updates include a new house roof (2026), new electric water heater (2026), new boiler for the furnace (2025), & many newer windows. Electrical & plumbing have been updated by a previous owner. RO system. Walk up attic great for storage. The garage roof is approximately 15 yrs old. The fireplaces have been removed externally & are decorative only. Laundry is located in the basement with LG washer & dryer staying. Maple wood floors under the kitchen vinyl. A rare opportunity!",210,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
e2616d2228a380,Single Family,,220000.0,Mid-Entry ($150-250K),127.31,1728.0,10890.0,Large (0.25-1 acre),4,2,2,,2,4BR / 2BA,1900,126,Historic (100+ yrs),0,"Character and charm meets modern amenities in this spacious 4 bedroom, 2 bathroom home! With updates throughout that go beyond cosmetics, this is a truly unique property. The inviting front porch welcomes you to the grand foyer entrance with an eye catching painted staircase. Expansive windows flood the main level with natural light. A functional kitchen with white cabinetry, stainless steel appliances and a striking tile backsplash. Expansive dining space conveniently connected to the kitchen. A main level bedroom and full bathroom completes the well thought out main level. Upstairs you find 3 bedrooms with great closet space and another full bathroom. Conveniently located on the upper level is the laundry room. The fenced in yard creates the perfect retreat to enjoy on your back porch or poured concrete patio area. A spacious detached two-car garage completes this stylish, spacious, and functional home. Located just seconds from Washington's historic downtown square, you are close to many of the amenities Washington offers. Don't miss your chance to see this one today!",170,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
fec4aa784df970,Single Family,,175000.0,Mid-Entry ($150-250K),112.61,1554.0,5401.0,Standard (3K-10.9K sqft / <0.25ac),3,1,1,2,2,3BR / 1BA,1920,106,Historic (100+ yrs),0,"Affordable, older home in great shape and has lots of space! 3 BR, 1 full bath. Charming, enclosed 4 season porch for more living space that allows you to enjoy your morning coffee while watching the neighborhood wake up to the day. Huge country kitchen that opens up to a large, sunny room big enough for a big dining table. Old world charm allows you to personalize the home to your style. 2 car garage, and a fenced yard that overlooks Columbus Park. Walking distance to shops, restaurants, schools, parks, and minutes to downtown. Main floor bedroom and laundry. Upstairs has 2 big bedrooms. Check with NFC financing for up to $10,000 forgivable grant funds for modifications and upgrades. InvestDSM funds also available",123,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
26aa6fc0564924,Single Family,,899900.0,Luxury ($750K+),257.41,3496.0,14810.0,Large (0.25-1 acre),5,4,2,3,1,5BR / 4BA,2005,21,Modern (11-25 yrs),0,"Stunning 5-Bedroom Home on Emerald Hills Golf Course Welcome to this beautiful 5-bedroom, 4-bath home perfectly situated on the #5 fairway of Emerald Hills Golf Course. The attention to detail throughout is truly a must-see. From the open-concept kitchen with clear sightlines into the living area and out to the sweeping golf course views, this home is designed to make you never want to leave. The main-floor owners suite offers comfort and convenience with separate sinks, a custom tile shower, and direct access to the laundry room. Downstairs, the walk-out lower level is an entertainers [Redacted License] a spacious wet bar, a three-TV entertainment wall for watching all the games, three generously sized bedrooms, a bath, a half bath, and access to a large covered patio with golf course views. This home blends elegance, functionality, and entertainment, making it a rare find in a premier location.",146,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
69fc5bf5455ac9,Single Family,,839900.0,Luxury ($750K+),518.78,1619.0,424274.0,Estate (5-50 acres),4,4,1,2,1,4BR / 4BA,2014,12,Modern (11-25 yrs),0,"Beautiful one-owner acreage just outside of Indianola on 10 scenic acres! This 4 bed, 4 bath home offers nearly 3,000 sq ft of finished space with stunning country views and abundant wildlife including deer, turkey, and pheasant. Ideal for outdoor enthusiasts or hunting. Property also features a large 40x72x16 shop with office-perfect for hobbies, storage, or a home-based business. Enjoy peaceful rural living with space to roam!",67,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
412cea7a514a9a,Townhome,townhouse,189000.0,Mid-Entry ($150-250K),160.71,1176.0,,Unknown,2,2,1,1,2,2BR / 2BA,1993,33,Established (26-50 yrs),0,"Welcome Home! [Redacted Person] townhouse living at your best! Easy access to Jordan Creek Town Center, I-80 and restaurants. Open floor plan with breakfast bar, dining area and large living area with fireplace. All appliances included. Second floor has 2 bedrooms and a bath. Furnace - 2022 newer water heater - 2020. Pets you may have 1 dog and 1 cat weight limit 25lbs.",64,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
